record_status,parent_entity_id,entity_id,slug,name,record_type,category,partner_type,brand,district,latitude,longitude,address,source_layer,pin_key,pin_label,pin_asset_path,has_perk,is_inkind,offer_summary,listing_brand_property_business_overview,resident_badge,resident_eyebrow,resident_meta,resident_panel_copy,resident_signal,resident_context_labels,resident_insight_grid,resident_actions,partner_badge,partner_eyebrow,partner_meta,partner_panel_copy,partner_signal,partner_context_labels,partner_insight_grid,partner_actions,image_path,source_url,valid_through,terms_summary,verification_status
current_map_entity,,legends-1212-guadalupe-st-unit-701,,1212 Guadalupe ST Unit: 701,listing,property,real_estate,Legends Real Estate,Downtown Austin,30.2759326,-97.7441059,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Austin,Nearby / Resident ready,Exclusive local access.,Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-1212-guadalupe-st-unit-701 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-1212-guadalupe-st-unit-701 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-1212-guadalupe-st-unit-701 | Save -> toggle_saved_state,Property,Downtown Austin,Nearby / Partner signal,"Best for residents comparing polished workday flow, dining proximity, and refined urban convenience.",Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-1212-guadalupe-st-unit-701 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-1212-guadalupe-st-unit-701 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-1212-guadalupe-st-unit-701 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-800-brazos-st-unit-1007,,800 Brazos ST Unit: 1007,listing,property,real_estate,Legends Real Estate,Downtown Austin,30.269832,-97.741033,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Austin,Nearby / Resident ready,Exclusive local access.,Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-800-brazos-st-unit-1007 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-800-brazos-st-unit-1007 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-800-brazos-st-unit-1007 | Save -> toggle_saved_state,Property,Downtown Austin,Nearby / Partner signal,"Best for residents comparing polished workday flow, dining proximity, and refined urban convenience.",Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-800-brazos-st-unit-1007 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-800-brazos-st-unit-1007 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-800-brazos-st-unit-1007 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-311-w-5th-st-unit-803,,311 W 5th ST Unit: 803,listing,property,real_estate,Legends Real Estate,Downtown Core,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-803 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-803 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-803 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-803 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-803 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-803 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-301-west-ave-4015,,"301 West Ave, #4015",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267451,-97.750793,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-301-west-ave-4015 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-ave-4015 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-ave-4015 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for high-floor units where the decision moment is view, hosting, and premium downtown access.",Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-301-west-ave-4015 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-ave-4015 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-ave-4015 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-311-west-5th-street-unit-803,,311 West 5th Street Unit 803,listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-803 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-803 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-803 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-803 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-803 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-803 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-311-west-5th-street-1005,,311 West 5th Street #1005,listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-west-5th-street-1005 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-1005 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-1005 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-west-5th-street-1005 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-1005 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-1005 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-98-san-jacinto-boulevard-unit-706-austin,,98 San Jacinto Boulevard Unit 706 Austin,listing,property,real_estate,Legends Real Estate,Downtown Austin,30.26162,-97.74226,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Austin,Nearby / Resident ready,Exclusive local access.,Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-98-san-jacinto-boulevard-unit-706-austin | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-98-san-jacinto-boulevard-unit-706-austin | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-98-san-jacinto-boulevard-unit-706-austin | Save -> toggle_saved_state,Property,Downtown Austin,Nearby / Partner signal,"Best for residents comparing polished workday flow, dining proximity, and refined urban convenience.",Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-98-san-jacinto-boulevard-unit-706-austin | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-98-san-jacinto-boulevard-unit-706-austin | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-98-san-jacinto-boulevard-unit-706-austin | Save -> toggle_saved_state,/images/waustin_pool_1779052756806.png,,,,Imported from current map inventory
current_map_entity,,legends-70-rainey-st-unit-1409,,70 Rainey ST Unit: 1409,listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.258532,-97.739001,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-70-rainey-st-unit-1409 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-70-rainey-st-unit-1409 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-70-rainey-st-unit-1409 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-70-rainey-st-unit-1409 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-70-rainey-st-unit-1409 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-70-rainey-st-unit-1409 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-311-w-5th-st-unit-608,,311 W 5th ST Unit: 608,listing,property,real_estate,Legends Real Estate,Downtown Core,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-608 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-608 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-608 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-608 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-608 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-608 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-311-w-5th-st-unit-602,,311 W 5th ST Unit: 602,listing,property,real_estate,Legends Real Estate,Downtown Core,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-602 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-602 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-602 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-602 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-602 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-602 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-311-west-5th-street-unit-1008,,"311 West 5th Street, Unit 1008",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-1008 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-1008 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-1008 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-1008 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-1008 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-1008 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-311-west-5th-street-unit-806,,"311 West 5th Street, Unit 806",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-806 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-806 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-806 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-west-5th-street-unit-806 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-west-5th-street-unit-806 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-west-5th-street-unit-806 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-311-w-5th-st-unit-507,,311 W 5th ST Unit: 507,listing,property,real_estate,Legends Real Estate,Downtown Core,30.267885,-97.7465,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-507 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-507 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-507 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for premium condos where the value signal is taste, privacy, and high-net-worth editorial tone.",Collector luxury positioning with a gallery-like design atmosphere.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-311-w-5th-st-unit-507 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-311-w-5th-st-unit-507 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-311-w-5th-st-unit-507 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-texas-sized-savings-40,texas-sized-summer-savings,Texas-Sized Savings: Get 40% Off,perk,seasonal stay offer,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,"Save 40% on eligible summer stays through September 12, 2026.","A limited-time summer stay offer that positions Hotel Van Zandt as a downtown base for rooftop cocktails, live music, dining, and Rainey Street access.",Hotel offer,Rainey,Official offer / Booking required,"Make the most of summer in downtown Austin. Save 40% on an eligible Hotel Van Zandt stay and keep the rooftop pool, live music, dining, and Rainey Street within easy reach.","Save 40% on eligible summer stays through September 12, 2026.",Offer details | Booking terms | Hotel amenities | Nearby experiences,,Book offer -> https://www.hotelvanzandt.com/offers/texas-sized-summer-savings/ | View hotel -> /brands/hotel-van-zandt | Explore nearby -> /map?mode=resident&tab=map&entityId=brand-hotel-van-zandt | Save -> toggle_saved_state,Hotel campaign,Rainey,Official offer / Partner campaign,"Use this as a high-intent seasonal occupancy campaign for nearby residents, visiting-friends-and-family bookings, weekend travelers, and guests already considering downtown entertainment.","Save 40% on eligible summer stays through September 12, 2026.",Audience | Inventory | Booking window | Campaign reporting,,Launch campaign -> /partners/campaigns?entityId=hvz-texas-sized-savings-40 | View reports -> /partner-workspace/overview?brand=hotel-van-zandt | Edit availability -> open_visibility_controls,,https://www.hotelvanzandt.com/offers/texas-sized-summer-savings/,Stays through 2026-09-12,Subject to availability and the hotel's published booking terms.,Official source reviewed July 2026
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-stay-in-the-groove,stay-in-the-groove,Stay in the Groove,perk,length-of-stay offer,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,Stay 2 nights and save 15%; 3 nights and save 20%; 4 or more nights and save 25%. Promo code GROOVE.,"A tiered length-of-stay offer designed for long weekends, music trips, events, and visiting-friends-and-family stays.",Hotel offer,Rainey,Official offer / Booking required,"Stay longer and save more at Hotel Van Zandt. Book two nights for 15% off, three nights for 20% off, or four or more nights for 25% off.",Stay 2 nights and save 15%; 3 nights and save 20%; 4 or more nights and save 25%. Promo code GROOVE.,Offer details | Booking terms | Hotel amenities | Nearby experiences,,Get offer -> https://www.hotelvanzandt.com/offers/stay-in-the-groove/ | View hotel -> /brands/hotel-van-zandt | Save -> toggle_saved_state,Hotel campaign,Rainey,Official offer / Partner campaign,"Increase average length of stay and on-property spend by pairing the room offer with Geraldine's, Brass Poppy, the rooftop pool, and nearby event recommendations.",Stay 2 nights and save 15%; 3 nights and save 20%; 4 or more nights and save 25%. Promo code GROOVE.,Audience | Inventory | Booking window | Campaign reporting,,Launch campaign -> /partners/campaigns?entityId=hvz-stay-in-the-groove | View reports -> /partner-workspace/overview?brand=hotel-van-zandt,,https://www.hotelvanzandt.com/offers/stay-in-the-groove/,Book by 2026-08-31,New reservations only; availability and cancellation terms apply; guest amenity fee applies.,Official source reviewed July 2026
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-texas-resident-rate,exclusive-texas-resident-rate,Texas Resident Rate,perk,resident stay offer,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,Up to 25% off plus overnight parking for eligible Texas residents.,"A local-market staycation offer for Texas residents seeking a downtown weekend, event stay, or visiting-friends-and-family option.",Hotel offer,Rainey,Official offer / Booking required,"Texas residents can save up to 25% and receive overnight parking, making a downtown staycation or event weekend easier to plan.",Up to 25% off plus overnight parking for eligible Texas residents.,Offer details | Booking terms | Hotel amenities | Nearby experiences,,Book resident rate -> https://www.hotelvanzandt.com/offers/exclusive-texas-resident-rate/ | Save -> toggle_saved_state,Hotel campaign,Rainey,Official offer / Partner campaign,Target verified Texas residents and nearby downtown buildings with a locally framed staycation campaign that reduces parking friction.,Up to 25% off plus overnight parking for eligible Texas residents.,Audience | Inventory | Booking window | Campaign reporting,,Launch resident campaign -> /partners/campaigns?entityId=hvz-texas-resident-rate | View audience -> open_audience_view,,https://www.hotelvanzandt.com/offers/exclusive-texas-resident-rate/,,"Texas residency verification, availability, and hotel terms may apply.",Official source reviewed July 2026
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-how-suite-it-is,how-suite-it-is,How Suite It Is,perk,suite package,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,"Up to 25% off, a $90 daily food and beverage credit, and overnight parking.","A premium suite package for celebrations, anniversaries, group weekends, and guests who want more space and on-property value.",Hotel offer,Rainey,Official offer / Booking required,"Turn a downtown night into a full suite stay with up to 25% off, a $90 daily food and beverage credit, and overnight parking.","Up to 25% off, a $90 daily food and beverage credit, and overnight parking.",Offer details | Booking terms | Hotel amenities | Nearby experiences,,Reserve suite offer -> https://www.hotelvanzandt.com/offers/how-suite-it-is/ | Explore dining -> /map?mode=resident&tab=map&entityId=brand-geraldines,Hotel campaign,Rainey,Official offer / Partner campaign,"Use this as a premium upsell campaign for celebrations, couples, high-value weekend stays, and group organizers.","Up to 25% off, a $90 daily food and beverage credit, and overnight parking.",Audience | Inventory | Booking window | Campaign reporting,,Launch premium stay campaign -> /partners/campaigns?entityId=hvz-how-suite-it-is | View reports -> /partner-workspace/overview?brand=hotel-van-zandt,,https://www.hotelvanzandt.com/offers/how-suite-it-is/,,"Availability, qualifying room types, and hotel booking terms apply.",Official source reviewed July 2026
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-fetch-club,fetch-club,Fetch Club,perk,pet-friendly package,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,"Luxury accommodations plus a take-home YETI dog bowl, custom dog robe, Barkin' Creek amenity kit, and one complimentary pawdicure.",A pet-friendly package combining a Hotel Van Zandt stay with premium take-home amenities and optional salon and dog-wash upgrades.,Hotel offer,Rainey,Official offer / Booking required,"Bring your dog for a stay built around both of you. The package includes a take-home YETI bowl, custom Hotel Van Zandt dog robe, Barkin' Creek treats and essentials, a ball, and one complimentary pawdicure.","Luxury accommodations plus a take-home YETI dog bowl, custom dog robe, Barkin' Creek amenity kit, and one complimentary pawdicure.",Offer details | Booking terms | Hotel amenities | Nearby experiences,,Book Fetch Club -> https://www.hotelvanzandt.com/offers/fetch-club/ | View hotel -> /brands/hotel-van-zandt,Hotel campaign,Rainey,Official offer / Partner campaign,"Use Fetch Club to reach pet owners, road-trip travelers, and nearby residents planning a pet-inclusive stay while creating measurable cross-promotion with Barkin' Creek and Roar Salon.","Luxury accommodations plus a take-home YETI dog bowl, custom dog robe, Barkin' Creek amenity kit, and one complimentary pawdicure.",Audience | Inventory | Booking window | Campaign reporting,,Launch pet traveler campaign -> /partners/campaigns?entityId=hvz-fetch-club | View audience -> open_audience_view,,https://www.hotelvanzandt.com/offers/fetch-club/,Book through 2026-12-31,Upgrade must be booked seven days in advance; availability and hotel cancellation terms apply.,Official source reviewed July 2026
new_enriched_hospitality_record,brand-hotel-van-zandt,hvz-government-rate,government-rate,Government Rate,perk,government travel rate,hotel,Hotel Van Zandt,Rainey,,,"605 Davis Street, Austin TX 78701",official hotel offer,perk,Perk,/pins/circular/system/redemption.svg,True,False,Special government rates for eligible official travel.,"A government travel rate combining a downtown location, accommodations, food and beverage, live music, and a year-round outdoor pool.",Hotel offer,Rainey,Official offer / Booking required,Eligible government travelers can access a dedicated rate for official stays in downtown Austin.,Special government rates for eligible official travel.,Offer details | Booking terms | Hotel amenities | Nearby experiences,,Book government rate -> https://www.hotelvanzandt.com/offers/government-rate/,Hotel campaign,Rainey,Official offer / Partner campaign,"Promote this rate selectively around government, legislative, and public-sector travel periods while keeping qualification rules clear.",Special government rates for eligible official travel.,Audience | Inventory | Booking window | Campaign reporting,,Launch qualified travel campaign -> /partners/campaigns?entityId=hvz-government-rate,,https://www.hotelvanzandt.com/offers/government-rate/,,Government identification and qualifying travel requirements may apply.,Official source reviewed July 2026
